Video Title,Like Count,View Count,Comment Count,Commenter Name,Comment,Comment Like Count,YouTube Channel,Gender of Sport,Club,Video Popularity,Language,Channel Structure
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@robertohernandez6578,"La más hermosa de la ligabbvafemenil, lo digo con todo el respeto que se merece Katty  y demás jugadoras 💙💛🤘🤘🤘🤘💯👌👌👌",3,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@robertohernandez6578,"Katty siendo Katty, por eso la queremos 😊🤘🤘🤘🤘👌👌👌👌",4,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@SamsungS_9,Aajjqjjqjqjjaqjj pinche katty we me caes a toda madre❤,2,América Femenil,Female,Club América,High,sq,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@osmb3573,"Si así como echa desmadre jugara seguiría siendo ls crack qu era en tigres, ahora es solo un remedo de jugadora",0,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@marcoantoniocoloradohernan5151,La Katalina es la pura cura. Jejeje 😂😂😂,1,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@michelapolinario3396,Dios te bendiga hoy y siempre te quiero killer,4,América Femenil,Female,Club América,High,af,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@michelapolinario3396,És lá mejor katty ❤❤❤,1,América Femenil,Female,Club América,High,hu,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@michelapolinario3396,¿Todo bien katty?😂😂😂😂🤣🤣🤣🤣,2,América Femenil,Female,Club América,High,fi,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@montserratsandovalgonzalez9057,"Por favor que el siguiente ""El Mic de Coapa"" sea Moon 🙏🙏🙏",5,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@rodolfotozcanotozcano8153,que hermosa es mi katty killer,0,América Femenil,Female,Club América,High,fi,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@moisesrodriguez-vk1qk,"Me gustó verte más tiempo; recuerda que entre más movimiento tengas, más se le dificulta a las contrarias atacarte.
Échale muchas ganas.
Bendiciones para todas❤❤❤",5,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@ESEPELON513LOKOTE,Jajaja enamoras Katty preciosa 😘😍❤️,1,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@GerardoBlanco-f2t,Katty siempre la mejor 😍🤩🤩,3,América Femenil,Female,Club América,High,no,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@victormanuelmendoza5266,"Le deberían de poner seriedad a los entrenamientos,por eso fallan mucho al llegar al área, que les enseñen a pegarle al balón de lejos.con dirección y técnica de golpeó.😅",4,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@reinaldomuniz5280,ViVOX,1,América Femenil,Female,Club América,High,vi,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@reinaldomuniz5280,FOXCONN,1,América Femenil,Female,Club América,High,de,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@victormartinezramirez479,"Yo amo a mi Katty Killer, soy su fan❤️",5,América Femenil,Female,Club América,High,it,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@pedroherrera6481,Kathy kiler  la número 1 bamos❤❤❤❤❤❤❤❤,1,América Femenil,Female,Club América,High,tl,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@arturo1250,"Ahora entiendo porque le sacan tantas tarjetas amarillas ""sin razón"" cada que hace una reclamación.

Controla tu temperamento.",0,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@jcwarrios1959,Hermosa Katy 🥰🥰🥰,3,América Femenil,Female,Club América,High,fi,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@padronrodriguez9242,Pq Katy  no juega  en la selecion,0,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@epicaris8530,"Con razón en los partidos no corre, entrena sin intensidad esa Katy",3,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@alejandroperez-fj4km,Katty 😍,0,América Femenil,Female,Club América,High,fi,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@jayvegajv,Hola Katy 🌹eres súper Aguilita ❣️te deseo un awesome goal 🥅 next match Pachuca va ver tu golazo ❣️yeah 😎,3,América Femenil,Female,Club América,High,ca,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@claudiodelgado4667,"Bueno, Katty tendra voz de verdulera pero, tiene caracter, el suficiente para haber llegado hasta donde esta.....",3,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@americanista29,Que hermosa es Katty.,2,América Femenil,Female,Club América,High,en,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@diegogonzalez9648,Como que Katty ya les anda aprendiendo francés a Kaci y Kheira 😂😂,7,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@israelsanchezsanchez6196,Pacuando el debut de nuestra pivi Balderrama Mexicana Francesa q berlajugar 😮😅😊😢😢,3,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@andresvillanueva4395,¿Cuánto por la versión sin censura? 🤣,15,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@SuperFunito,katy esta como para mi solito,0,América Femenil,Female,Club América,High,it,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@salomonjosue6835,🥰🥰katy,0,América Femenil,Female,Club América,High,sw,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@Javier-u8p,Vamos Aguilas,1,América Femenil,Female,Club América,High,lt,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@ishyaboy2k24,El nido de las nalgonas,0,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@GuadalupeMartinez-r7g,Pan8On #Sfock Tq.❤.,2,América Femenil,Female,Club América,High,tl,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@La_Haine_1995,"Como se dice pasame el balon en Frances?

Kataliux: ""amiashushua-sha...amela"" 😂",7,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@Davidjr.Martinez,Y si hubo mucho piiiiip Katy 😅,2,América Femenil,Female,Club América,High,sw,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@Markomtz9974,"Y soporten 😂😂😂😂 Te amo, ese idioma es todo Pex, ya estrañaba escucharte hablando así 😅😅",5,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@LuisVazquez-sz7jc,Katy está muy chistosa,3,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@Davidjr.Martinez,La pura agustisidad verla y verlas a todas jefa Claudia usted siempre bien 🦅😎💙💛💙💛💙💛🦅,13,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@LeandroGado-hr5fu,Jocelyn Oregel la mejor y más hermosa,3,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@mayranirosales5756,Que buen francés maneja katty  jajajajaja 🦅💛💙🏆🏆😅,41,América Femenil,Female,Club América,High,fi,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@JesusGonzalez-yc7ln,ESTA PRECIOSA LA GUERITA .. AHORA QUE ES GRANDE Y YA NO ES ...chuiquitina,3,América Femenil,Female,Club América,High,fr,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@zaretcorona5820,Te amo katty❤,4,América Femenil,Female,Club América,High,sw,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@frankgonzalez5014,Estás bien bonita katy❤😊,3,América Femenil,Female,Club América,High,tl,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@LuisFernandez-cx3xd,🌹🌹🦅🦅⚽️🏃‍♀️✊,0,América Femenil,Female,Club América,High,unknown,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@sidestin,VAMOS!! A PONER INTENSIDAD!!!.........FALTA CORAJE!!!,12,América Femenil,Female,Club América,High,en,Seperate
Entrenamiento con intensidad | Ojo deÁguila | Aurélie Kaci,487,14232,15,@socorromorales3077,Vamos chicas entrenar con todo.arriba águilas.,0,América Femenil,Female,Club América,Low,es,Seperate
Entrenamiento con intensidad | Ojo deÁguila | Aurélie Kaci,487,14232,15,@ikercastillo644,yo aqui sentado y se me fui el aire,0,América Femenil,Female,Club América,Low,es,Seperate
Entrenamiento con intensidad | Ojo deÁguila | Aurélie Kaci,487,14232,15,@topJesse7,Ojo. El mejor,2,América Femenil,Female,Club América,Low,es,Seperate
Entrenamiento con intensidad | Ojo deÁguila | Aurélie Kaci,487,14232,15,@danielestebanmazariegosfer9252,Siempre será amada y respetada por su entrega y su amor ala camiseta jugar fracturada quien un orgullo azul crema,3,América Femenil,Female,Club América,Low,es,Seperate
Entrenamiento con intensidad | Ojo deÁguila | Aurélie Kaci,487,14232,15,@vozeneldesierto1139,Excelente performance  de Kaci. Arriba América femenil !!. Saludos desde el extremo sur del continente.,3,América Femenil,Female,Club América,Low,es,Seperate
Entrenamiento con intensidad | Ojo deÁguila | Aurélie Kaci,487,14232,15,@daralg892,"Aurélie Kaci es incansable, se entrega con todo ❤ en los entrenamientos y que decir de cada partido es única, tu compromiso hacia el América es digna de agradecer y sentirnos orgullosas por tener a una gran profesional y linda persona como tú que defiende y da todo por estos colores 💛💙 de verdad Kaci gracias gracias por todo, por ese extraordinario y bello gol que nos llevo al cielo para  alcanzar la segunda estrella, si algo deseamos en este momento es que te quedes aqui en México muchos años mas,  logrando mas campeonatos con el América el mejor equipo dell mundo 🥰😍..  quien sabe algun dia podrías ser directora técnica del mejor  equipo de México  no te gustaría?",8,América Femenil,Female,Club América,Low,es,Seperate
Entrenamiento con intensidad | Ojo deÁguila | Aurélie Kaci,487,14232,15,@franciscojulianparragarcia3174,VER AYLYN A LADO DE KHEIRA DE SEGURO LE A DECIR HACE FRIO AYA ARRIBA 😂😂😂😂,3,América Femenil,Female,Club América,Low,hu,Seperate
Entrenamiento con intensidad | Ojo deÁguila | Aurélie Kaci,487,14232,15,@fernandovalenzuela4514,Que bonito césped jajaja,2,América Femenil,Female,Club América,Low,sl,Seperate
Entrenamiento con intensidad | Ojo deÁguila | Aurélie Kaci,487,14232,15,@andredlock4,"-
*Me gusto su acento con el que habla, Kheira la seca medio metro de altura a Aylin jeje*

_",4,América Femenil,Female,Club América,Low,es,Seperate
Entrenamiento con intensidad | Ojo deÁguila | Aurélie Kaci,487,14232,15,@noenoriega9177,Muy bien chicas 💪💪💯 arriba él américa femenil,3,América Femenil,Female,Club América,Low,es,Seperate
Entrenamiento con intensidad | Ojo deÁguila | Aurélie Kaci,487,14232,15,@montseY7418,"No hay duda que el equipo cuenta con las mejores extranjeras.
Kaci es sinónimo de talento, entrega, compromiso y cariño. 

Que nos dure mucho y sea multi campeona también en México como Águila.",7,América Femenil,Female,Club América,Low,es,Seperate
Entrenamiento con intensidad | Ojo deÁguila | Aurélie Kaci,487,14232,15,@jorgealvartigro,Buen experimento me gustó bastante otro igual con Aylin 😁😉👍,5,América Femenil,Female,Club América,Low,es,Seperate
Entrenamiento con intensidad | Ojo deÁguila | Aurélie Kaci,487,14232,15,@jorgealvartigro,Una crack Kaci no la dejen ir por nada del mundo 😁😉👍🤩🙌,6,América Femenil,Female,Club América,Low,es,Seperate
Una guerrera | Kheira Hamraoui | TRAS LAS REDES,483,8400,20,@edu10afk,Creo que ni le dieron chance de jugar. 😔,0,América Femenil,Female,Club América,Low,fr,Seperate
Una guerrera | Kheira Hamraoui | TRAS LAS REDES,483,8400,20,@topJesse7,La mejor,0,América Femenil,Female,Club América,Low,sl,Seperate
Una guerrera | Kheira Hamraoui | TRAS LAS REDES,483,8400,20,@petergalvan1,LA HIJA PERDIDA DE ECHANÍZ...,1,América Femenil,Female,Club América,Low,de,Seperate
Una guerrera | Kheira Hamraoui | TRAS LAS REDES,483,8400,20,@uliaplnrmgl999,Cruzazuleada otra vez,0,América Femenil,Female,Club América,Low,hr,Seperate
Una guerrera | Kheira Hamraoui | TRAS LAS REDES,483,8400,20,@EnLlamasColectivo,Bienvenida KHEIRA#24 🦁,0,América Femenil,Female,Club América,Low,pt,Seperate
Una guerrera | Kheira Hamraoui | TRAS LAS REDES,483,8400,20,@rodolfosantos6608,Como mucha   gente extranjera se  esfuerza por  hablar  nuestro  idioma que no es nada facil,1,América Femenil,Female,Club América,Low,es,Seperate
Una guerrera | Kheira Hamraoui | TRAS LAS REDES,483,8400,20,@noeperalta-yc1fw,Bienvenida al america leona 🦁,4,América Femenil,Female,Club América,Low,ca,Seperate
Una guerrera | Kheira Hamraoui | TRAS LAS REDES,483,8400,20,@luisserrano4674,"Bienvenida  Kheira 🌹🌹🌹🌹 ya  sentiste la pasión que hay por esta institución y el amor a la playera, te deseo mucho éxito!!! ❤",3,América Femenil,Female,Club América,Low,es,Seperate
Una guerrera | Kheira Hamraoui | TRAS LAS REDES,483,8400,20,@misaels2728,Bienvenida  leona🦁🦁🦁❤❤❤,2,América Femenil,Female,Club América,Low,es,Seperate
Una guerrera | Kheira Hamraoui | TRAS LAS REDES,483,8400,20,@La_Haine_1995,"Su favorito Zidane, u la la, el jugador mas elegante de todos los tiempos, un verdadero maestro.",1,América Femenil,Female,Club América,Low,es,Seperate
